junction_length	tpos	cond_pos	cond_all	cond_neg	test_pos	fpos	norm_mini	size_threshold	cut_off	para_pp	para_pw	radius	sample
72	198406	198785	11005086	10806301	202200	3794	0.6	1000	0.18	31.64	42.21	0.5	M5-1
75	27376	27401	2809635	2782234	27464	88	0.6	1000	0.18	31.64	42.21	0.5	M5-1
76	0	0	0	0	0	0	0.6	1000	0.18	31.64	42.21	0.5	M5-1
78	58026	58159	2273778	2215619	58081	55	0.6	1000	0.18	31.64	42.21	0.5	M5-1
81	14958	14958	644680	629722	14958	0	0.6	1000	0.18	31.64	42.21	0.5	M5-1
84	29526	29526	328455	298929	29526	0	0.6	1000	0.18	31.64	42.21	0.5	M5-1
87	4182	4182	52650	48468	4189	7	0.6	1000	0.18	31.64	42.21	0.5	M5-1
90	2090	2090	18721	16631	2090	0	0.6	1000	0.18	31.64	42.21	0.5	M5-1
6	0	0	0	0	0	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
8	6	6	6	0	6	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
9	28	28	28	0	28	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
24	9286	9286	76636	67350	10135	849	0.6	1000	0.17	33.327	44.156	0.5	M5-1
27	11312	11312	53956	42644	11312	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
30	84806	84807	512578	427771	84846	40	0.6	1000	0.17	33.327	44.156	0.5	M5-1
33	16170	16399	1097421	1081022	18661	2491	0.6	1000	0.17	33.327	44.156	0.5	M5-1
35	0	0	0	0	0	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
36	38440	38513	3324331	3285818	39371	931	0.6	1000	0.17	33.327	44.156	0.5	M5-1
37	0	0	0	0	0	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
39	76061	78081	8914753	8836672	76650	589	0.6	1000	0.17	33.327	44.156	0.5	M5-1
40	0	0	0	0	0	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
42	165956	168038	24440536	24272498	166437	481	0.6	1000	0.17	33.327	44.156	0.5	M5-1
45	181528	190901	46527481	46336580	182480	952	0.6	1000	0.17	33.327	44.156	0.5	M5-1
47	0	0	0	0	0	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
48	425402	430088	84142878	83712790	432706	7304	0.6	1000	0.17	33.327	44.156	0.5	M5-1
49	0	0	0	0	0	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
51	281691	283513	65259600	64976087	286778	5087	0.6	1000	0.17	33.327	44.156	0.5	M5-1
54	394003	394658	62826445	62431787	406079	12076	0.6	1000	0.17	33.327	44.156	0.5	M5-1
55	1	1	1	0	1	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
57	401356	402140	60077241	59675101	406085	4729	0.6	1000	0.17	33.327	44.156	0.5	M5-1
58	0	0	0	0	0	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
59	0	0	0	0	0	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
60	140003	141584	42878430	42736846	142437	2434	0.6	1000	0.17	33.327	44.156	0.5	M5-1
61	1	1	1	0	1	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
62	3	3	6	3	3	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
63	283305	283443	33020001	32736558	283611	306	0.6	1000	0.17	33.327	44.156	0.5	M5-1
64	0	0	0	0	0	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
66	146431	146922	23225520	23078598	146565	134	0.6	1000	0.17	33.327	44.156	0.5	M5-1
69	210081	210783	17877210	17666427	210149	68	0.6	1000	0.17	33.327	44.156	0.5	M5-1
72	198406	198785	11005086	10806301	202200	3794	0.6	1000	0.17	33.327	44.156	0.5	M5-1
75	27371	27401	2809635	2782234	27445	74	0.6	1000	0.17	33.327	44.156	0.5	M5-1
76	0	0	0	0	0	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
78	58026	58159	2273778	2215619	58076	50	0.6	1000	0.17	33.327	44.156	0.5	M5-1
81	14958	14958	644680	629722	14958	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
84	29526	29526	328455	298929	29526	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
87	4182	4182	52650	48468	4189	7	0.6	1000	0.17	33.327	44.156	0.5	M5-1
90	2090	2090	18721	16631	2090	0	0.6	1000	0.17	33.327	44.156	0.5	M5-1
12	0	0	0	0	0	0	0.6	1000	0.2	6.21	15.073	0.5	M3-1
24	19	19	528	509	30	11	0.6	1000	0.2	6.21	15.073	0.5	M3-1
27	1012	1012	3403	2391	1012	0	0.6	1000	0.2	6.21	15.073	0.5	M3-1
30	2244	2244	20706	18462	2316	72	0.6	1000	0.2	6.21	15.073	0.5	M3-1
33	14843	14843	188191	173348	14929	86	0.6	1000	0.2	6.21	15.073	0.5	M3-1
36	7242680	7242680	9894576	2651896	7243064	384	0.6	1000	0.2	6.21	15.073	0.5	M3-1
39	263445	263445	2729616	2466171	265509	2064	0.6	1000	0.2	6.21	15.073	0.5	M3-1
42	35787	35878	2158003	2122125	36210	423	0.6	1000	0.2	6.21	15.073	0.5	M3-1
45	53514	56285	3736011	3679726	53628	114	0.6	1000	0.2	6.21	15.073	0.5	M3-1
48	727791	728177	10776403	10048226	727891	100	0.6	1000	0.2	6.21	15.073	0.5	M3-1
51	440008	443478	10131751	9688273	440404	396	0.6	1000	0.2	6.21	15.073	0.5	M3-1
54	102045	102378	5519503	5417125	102249	204	0.6	1000	0.2	6.21	15.073	0.5	M3-1
57	99578	99788	4837605	4737817	102301	2723	0.6	1000	0.2	6.21	15.073	0.5	M3-1
59	0	0	0	0	0	0	0.6	1000	0.2	6.21	15.073	0.5	M3-1
60	221008	221616	3573801	3352185	222624	1616	0.6	1000	0.2	6.21	15.073	0.5	M3-1
62	0	0	0	0	0	0	0.6	1000	0.2	6.21	15.073	0.5	M3-1
63	575589	576491	9748320	9171829	575597	8	0.6	1000	0.2	6.21	15.073	0.5	M3-1
64	0	0	0	0	0	0	0.6	1000	0.2	6.21	15.073	0.5	M3-1
66	293126	293128	2492028	2198900	293195	69	0.6	1000	0.2	6.21	15.073	0.5	M3-1
68	10	10	15	5	10	0	0.6	1000	0.2	6.21	15.073	0.5	M3-1
69	359718	359725	4045590	3685865	359731	13	0.6	1000	0.2	6.21	15.073	0.5	M3-1
72	75013	75317	1553203	1477886	75013	0	0.6	1000	0.2	6.21	15.073	0.5	M3-1
75	18352	18352	328455	310103	18354	2	0.6	1000	0.2	6.21	15.073	0.5	M3-1
76	0	0	0	0	0	0	0.6	1000	0.2	6.21	15.073	0.5	M3-1
78	132572	132572	773146	640574	132586	14	0.6	1000	0.2	6.21	15.073	0.5	M3-1
81	5138	5138	36585	31447	5138	0	0.6	1000	0.2	6.21	15.073	0.5	M3-1
84	623	623	9730	9107	623	0	0.6	1000	0.2	6.21	15.073	0.5	M3-1
87	478	478	6670	6192	478	0	0.6	1000	0.2	6.21	15.073	0.5	M3-1
90	305	305	2278	1973	305	0	0.6	1000	0.2	6.21	15.073	0.5	M3-1
12	0	0	0	0	0	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
24	19	19	528	509	20	1	0.6	1000	0.12	6.917	15.102	0.5	M3-1
27	1012	1012	3403	2391	1012	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
30	2244	2244	20706	18462	2266	22	0.6	1000	0.12	6.917	15.102	0.5	M3-1
33	14453	14843	188191	173348	14453	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
36	7238877	7242680	9894576	2651896	7238881	4	0.6	1000	0.12	6.917	15.102	0.5	M3-1
39	263400	263445	2729616	2466171	263400	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
42	35711	35878	2158003	2122125	35836	125	0.6	1000	0.12	6.917	15.102	0.5	M3-1
45	53125	56285	3736011	3679726	53126	1	0.6	1000	0.12	6.917	15.102	0.5	M3-1
48	727753	728177	10776403	10048226	727763	10	0.6	1000	0.12	6.917	15.102	0.5	M3-1
51	439964	443478	10131751	9688273	439968	4	0.6	1000	0.12	6.917	15.102	0.5	M3-1
54	101705	102378	5519503	5417125	101709	4	0.6	1000	0.12	6.917	15.102	0.5	M3-1
57	99428	99788	4837605	4737817	99719	291	0.6	1000	0.12	6.917	15.102	0.5	M3-1
59	0	0	0	0	0	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
60	220906	221616	3573801	3352185	220945	39	0.6	1000	0.12	6.917	15.102	0.5	M3-1
62	0	0	0	0	0	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
63	575533	576491	9748320	9171829	575533	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
64	0	0	0	0	0	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
66	293041	293128	2492028	2198900	293041	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
68	10	10	15	5	10	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
69	359715	359725	4045590	3685865	359726	11	0.6	1000	0.12	6.917	15.102	0.5	M3-1
72	72649	75317	1553203	1477886	72649	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
75	18352	18352	328455	310103	18354	2	0.6	1000	0.12	6.917	15.102	0.5	M3-1
76	0	0	0	0	0	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
78	132571	132572	773146	640574	132571	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
81	5138	5138	36585	31447	5138	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
84	623	623	9730	9107	623	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
87	478	478	6670	6192	478	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
90	294	305	2278	1973	294	0	0.6	1000	0.12	6.917	15.102	0.5	M3-1
12	0	0	0	0	0	0	0.6	1000	0.13	6.958	14.475	0.5	M3-1
24	19	19	528	509	20	1	0.6	1000	0.13	6.958	14.475	0.5	M3-1
27	1012	1012	3403	2391	1012	0	0.6	1000	0.13	6.958	14.475	0.5	M3-1
30	2244	2244	20706	18462	2266	22	0.6	1000	0.13	6.958	14.475	0.5	M3-1
33	14843	14843	188191	173348	14847	4	0.6	1000	0.13	6.958	14.475	0.5	M3-1
36	7238877	7242680	9894576	2651896	7238881	4	0.6	1000	0.13	6.958	14.475	0.5	M3-1
39	263403	263445	2729616	2466171	263403	0	0.6	1000	0.13	6.958	14.475	0.5	M3-1
42	35711	35878	2158003	2122125	35836	125	0.6	1000	0.13	6.958	14.475	0.5	M3-1
45	53125	56285	3736011	3679726	53126	1	0.6	1000	0.13	6.958	14.475	0.5	M3-1
48	727773	728177	10776403	10048226	727797	24	0.6	1000	0.13	6.958	14.475	0.5	M3-1
51	439964	443478	10131751	9688273	439968	4	0.6	1000	0.13	6.958	14.475	0.5	M3-1
54	101905	102378	5519503	5417125	101909	4	0.6	1000	0.13	6.958	14.475	0.5	M3-1
57	99446	99788	4837605	4737817	99743	297	0.6	1000	0.13	6.958	14.475	0.5	M3-1
59	0	0	0	0	0	0	0.6	1000	0.13	6.958	14.475	0.5	M3-1
60	220906	221616	3573801	3352185	220945	39	0.6	1000	0.13	6.958	14.475	0.5	M3-1
62	0	0	0	0	0	0	0.6	1000	0.13	6.958	14.475	0.5	M3-1
63	575585	576491	9748320	9171829	575588	3	0.6	1000	0.13	6.958	14.475	0.5	M3-1
64	0	0	0	0	0	0	0.6	1000	0.13	6.958	14.475	0.5	M3-1
66	293085	293128	2492028	2198900	293085	0	0.6	1000	0.13	6.958	14.475	0.5	M3-1
68	10	10	15	5	10	0	0.6	1000	0.13	6.958	14.475	0.5	M3-1
69	359715	359725	4045590	3685865	359726	11	0.6	1000	0.13	6.958	14.475	0.5	M3-1
72	74546	75317	1553203	1477886	74546	0	0.6	1000	0.13	6.958	14.475	0.5	M3-1
75	18352	18352	328455	310103	18354	2	0.6	1000	0.13	6.958	14.475	0.5	M3-1
76	0	0	0	0	0	0	0.6	1000	0.13	6.958	14.475	0.5	M3-1
78	132572	132572	773146	640574	132572	0	0.6	1000	0.13	6.958	14.475	0.5	M3-1
81	5138	5138	36585	31447	5138	0	0.6	1000	0.13	6.958	14.475	0.5	M3-1
84	623	623	9730	9107	623	0	0.6	1000	0.13	6.958	14.475	0.5	M3-1
87	478	478	6670	6192	478	0	0.6	1000	0.13	6.958	14.475	0.5	M3-1
90	294	305	2278	1973	294	0	0.6	1000	0.13	6.958	14.475	0.5	M3-1
12	0	0	0	0	0	0	0.6	1000	0.17	7.102	12.055	0.5	M3-1
24	19	19	528	509	30	11	0.6	1000	0.17	7.102	12.055	0.5	M3-1
27	1012	1012	3403	2391	1012	0	0.6	1000	0.17	7.102	12.055	0.5	M3-1
30	2244	2244	20706	18462	2316	72	0.6	1000	0.17	7.102	12.055	0.5	M3-1
33	14843	14843	188191	173348	14862	19	0.6	1000	0.17	7.102	12.055	0.5	M3-1
36	7242680	7242680	9894576	2651896	7242696	16	0.6	1000	0.17	7.102	12.055	0.5	M3-1
39	263445	263445	2729616	2466171	264574	1129	0.6	1000	0.17	7.102	12.055	0.5	M3-1
42	35786	35878	2158003	2122125	35930	144	0.6	1000	0.17	7.102	12.055	0.5	M3-1
45	53512	56285	3736011	3679726	53515	3	0.6	1000	0.17	7.102	12.055	0.5	M3-1
48	727790	728177	10776403	10048226	727878	88	0.6	1000	0.17	7.102	12.055	0.5	M3-1
51	440008	443478	10131751	9688273	440054	46	0.6	1000	0.17	7.102	12.055	0.5	M3-1
54	101974	102378	5519503	5417125	102100	126	0.6	1000	0.17	7.102	12.055	0.5	M3-1
57	99569	99788	4837605	4737817	99924	355	0.6	1000	0.17	7.102	12.055	0.5	M3-1
59	0	0	0	0	0	0	0.6	1000	0.17	7.102	12.055	0.5	M3-1
60	221007	221616	3573801	3352185	221053	46	0.6	1000	0.17	7.102	12.055	0.5	M3-1
62	0	0	0	0	0	0	0.6	1000	0.17	7.102	12.055	0.5	M3-1
63	575585	576491	9748320	9171829	575588	3	0.6	1000	0.17	7.102	12.055	0.5	M3-1
64	0	0	0	0	0	0	0.6	1000	0.17	7.102	12.055	0.5	M3-1
66	293126	293128	2492028	2198900	293130	4	0.6	1000	0.17	7.102	12.055	0.5	M3-1
68	10	10	15	5	10	0	0.6	1000	0.17	7.102	12.055	0.5	M3-1
69	359718	359725	4045590	3685865	359729	11	0.6	1000	0.17	7.102	12.055	0.5	M3-1
72	75013	75317	1553203	1477886	75013	0	0.6	1000	0.17	7.102	12.055	0.5	M3-1
75	18352	18352	328455	310103	18354	2	0.6	1000	0.17	7.102	12.055	0.5	M3-1
76	0	0	0	0	0	0	0.6	1000	0.17	7.102	12.055	0.5	M3-1
78	132572	132572	773146	640574	132572	0	0.6	1000	0.17	7.102	12.055	0.5	M3-1
81	5138	5138	36585	31447	5138	0	0.6	1000	0.17	7.102	12.055	0.5	M3-1
84	623	623	9730	9107	623	0	0.6	1000	0.17	7.102	12.055	0.5	M3-1
87	478	478	6670	6192	478	0	0.6	1000	0.17	7.102	12.055	0.5	M3-1
90	305	305	2278	1973	305	0	0.6	1000	0.17	7.102	12.055	0.5	M3-1
12	0	0	0	0	0	0	0.6	1000	0.16	7.302	13.141	0.5	M3-1
24	19	19	528	509	20	1	0.6	1000	0.16	7.302	13.141	0.5	M3-1
27	1012	1012	3403	2391	1012	0	0.6	1000	0.16	7.302	13.141	0.5	M3-1
30	2244	2244	20706	18462	2266	22	0.6	1000	0.16	7.302	13.141	0.5	M3-1
33	14843	14843	188191	173348	14862	19	0.6	1000	0.16	7.302	13.141	0.5	M3-1
36	7242680	7242680	9894576	2651896	7242685	5	0.6	1000	0.16	7.302	13.141	0.5	M3-1
39	263445	263445	2729616	2466171	264574	1129	0.6	1000	0.16	7.302	13.141	0.5	M3-1
42	35768	35878	2158003	2122125	35901	133	0.6	1000	0.16	7.302	13.141	0.5	M3-1
45	53512	56285	3736011	3679726	53515	3	0.6	1000	0.16	7.302	13.141	0.5	M3-1
48	727790	728177	10776403	10048226	727828	38	0.6	1000	0.16	7.302	13.141	0.5	M3-1
51	440008	443478	10131751	9688273	440054	46	0.6	1000	0.16	7.302	13.141	0.5	M3-1
54	101971	102378	5519503	5417125	102035	64	0.6	1000	0.16	7.302	13.141	0.5	M3-1
57	99569	99788	4837605	4737817	99924	355	0.6	1000	0.16	7.302	13.141	0.5	M3-1
59	0	0	0	0	0	0	0.6	1000	0.16	7.302	13.141	0.5	M3-1
60	220994	221616	3573801	3352185	221035	41	0.6	1000	0.16	7.302	13.141	0.5	M3-1
62	0	0	0	0	0	0	0.6	1000	0.16	7.302	13.141	0.5	M3-1
63	575585	576491	9748320	9171829	575588	3	0.6	1000	0.16	7.302	13.141	0.5	M3-1
64	0	0	0	0	0	0	0.6	1000	0.16	7.302	13.141	0.5	M3-1
66	293126	293128	2492028	2198900	293130	4	0.6	1000	0.16	7.302	13.141	0.5	M3-1
68	10	10	15	5	10	0	0.6	1000	0.16	7.302	13.141	0.5	M3-1
69	359718	359725	4045590	3685865	359729	11	0.6	1000	0.16	7.302	13.141	0.5	M3-1
72	75013	75317	1553203	1477886	75013	0	0.6	1000	0.16	7.302	13.141	0.5	M3-1
75	18352	18352	328455	310103	18354	2	0.6	1000	0.16	7.302	13.141	0.5	M3-1
76	0	0	0	0	0	0	0.6	1000	0.16	7.302	13.141	0.5	M3-1
78	132572	132572	773146	640574	132572	0	0.6	1000	0.16	7.302	13.141	0.5	M3-1
81	5138	5138	36585	31447	5138	0	0.6	1000	0.16	7.302	13.141	0.5	M3-1
84	623	623	9730	9107	623	0	0.6	1000	0.16	7.302	13.141	0.5	M3-1
87	478	478	6670	6192	478	0	0.6	1000	0.16	7.302	13.141	0.5	M3-1
90	294	305	2278	1973	294	0	0.6	1000	0.16	7.302	13.141	0.5	M3-1
12	0	0	0	0	0	0	0.6	1000	0.14	7.687	16.013	0.5	M3-1
24	19	19	528	509	20	1	0.6	1000	0.14	7.687	16.013	0.5	M3-1
27	1012	1012	3403	2391	1012	0	0.6	1000	0.14	7.687	16.013	0.5	M3-1
30	2244	2244	20706	18462	2266	22	0.6	1000	0.14	7.687	16.013	0.5	M3-1
33	14843	14843	188191	173348	14847	4	0.6	1000	0.14	7.687	16.013	0.5	M3-1
36	7242680	7242680	9894576	2651896	7242685	5	0.6	1000	0.14	7.687	16.013	0.5	M3-1
39	263403	263445	2729616	2466171	263403	0	0.6	1000	0.14	7.687	16.013	0.5	M3-1
42	35711	35878	2158003	2122125	35836	125	0.6	1000	0.14	7.687	16.013	0.5	M3-1
45	53512	56285	3736011	3679726	53513	1	0.6	1000	0.14	7.687	16.013	0.5	M3-1
48	727773	728177	10776403	10048226	727797	24	0.6	1000	0.14	7.687	16.013	0.5	M3-1
51	440008	443478	10131751	9688273	440012	4	0.6	1000	0.14	7.687	16.013	0.5	M3-1
54	101905	102378	5519503	5417125	101909	4	0.6	1000	0.14	7.687	16.013	0.5	M3-1
57	99446	99788	4837605	4737817	99743	297	0.6	1000	0.14	7.687	16.013	0.5	M3-1
59	0	0	0	0	0	0	0.6	1000	0.14	7.687	16.013	0.5	M3-1
60	220942	221616	3573801	3352185	220981	39	0.6	1000	0.14	7.687	16.013	0.5	M3-1
62	0	0	0	0	0	0	0.6	1000	0.14	7.687	16.013	0.5	M3-1
63	575585	576491	9748320	9171829	575588	3	0.6	1000	0.14	7.687	16.013	0.5	M3-1
64	0	0	0	0	0	0	0.6	1000	0.14	7.687	16.013	0.5	M3-1
66	293121	293128	2492028	2198900	293121	0	0.6	1000	0.14	7.687	16.013	0.5	M3-1
68	10	10	15	5	10	0	0.6	1000	0.14	7.687	16.013	0.5	M3-1
69	359717	359725	4045590	3685865	359728	11	0.6	1000	0.14	7.687	16.013	0.5	M3-1
72	74814	75317	1553203	1477886	74814	0	0.6	1000	0.14	7.687	16.013	0.5	M3-1
75	18352	18352	328455	310103	18354	2	0.6	1000	0.14	7.687	16.013	0.5	M3-1
76	0	0	0	0	0	0	0.6	1000	0.14	7.687	16.013	0.5	M3-1
78	132572	132572	773146	640574	132572	0	0.6	1000	0.14	7.687	16.013	0.5	M3-1
81	5138	5138	36585	31447	5138	0	0.6	1000	0.14	7.687	16.013	0.5	M3-1
84	623	623	9730	9107	623	0	0.6	1000	0.14	7.687	16.013	0.5	M3-1
87	478	478	6670	6192	478	0	0.6	1000	0.14	7.687	16.013	0.5	M3-1
90	294	305	2278	1973	294	0	0.6	1000	0.14	7.687	16.013	0.5	M3-1
12	0	0	0	0	0	0	0.6	1000	0.19	7.754	15.669	0.5	M3-1
24	19	19	528	509	30	11	0.6	1000	0.19	7.754	15.669	0.5	M3-1
27	1012	1012	3403	2391	1012	0	0.6	1000	0.19	7.754	15.669	0.5	M3-1
30	2244	2244	20706	18462	2316	72	0.6	1000	0.19	7.754	15.669	0.5	M3-1
33	14843	14843	188191	173348	14929	86	0.6	1000	0.19	7.754	15.669	0.5	M3-1
36	7242680	7242680	9894576	2651896	7242696	16	0.6	1000	0.19	7.754	15.669	0.5	M3-1
39	263445	263445	2729616	2466171	265509	2064	0.6	1000	0.19	7.754	15.669	0.5	M3-1
42	35786	35878	2158003	2122125	35930	144	0.6	1000	0.19	7.754	15.669	0.5	M3-1
45	53512	56285	3736011	3679726	53556	44	0.6	1000	0.19	7.754	15.669	0.5	M3-1
48	727791	728177	10776403	10048226	727891	100	0.6	1000	0.19	7.754	15.669	0.5	M3-1
51	440008	443478	10131751	9688273	440381	373	0.6	1000	0.19	7.754	15.669	0.5	M3-1
54	102045	102378	5519503	5417125	102249	204	0.6	1000	0.19	7.754	15.669	0.5	M3-1
57	99569	99788	4837605	4737817	100202	633	0.6	1000	0.19	7.754	15.669	0.5	M3-1
59	0	0	0	0	0	0	0.6	1000	0.19	7.754	15.669	0.5	M3-1
60	221007	221616	3573801	3352185	221118	111	0.6	1000	0.19	7.754	15.669	0.5	M3-1
62	0	0	0	0	0	0	0.6	1000	0.19	7.754	15.669	0.5	M3-1
63	575585	576491	9748320	9171829	575588	3	0.6	1000	0.19	7.754	15.669	0.5	M3-1
64	0	0	0	0	0	0	0.6	1000	0.19	7.754	15.669	0.5	M3-1
66	293126	293128	2492028	2198900	293143	17	0.6	1000	0.19	7.754	15.669	0.5	M3-1
68	10	10	15	5	10	0	0.6	1000	0.19	7.754	15.669	0.5	M3-1
69	359718	359725	4045590	3685865	359731	13	0.6	1000	0.19	7.754	15.669	0.5	M3-1
72	75013	75317	1553203	1477886	75013	0	0.6	1000	0.19	7.754	15.669	0.5	M3-1
75	18352	18352	328455	310103	18354	2	0.6	1000	0.19	7.754	15.669	0.5	M3-1
76	0	0	0	0	0	0	0.6	1000	0.19	7.754	15.669	0.5	M3-1
78	132572	132572	773146	640574	132574	2	0.6	1000	0.19	7.754	15.669	0.5	M3-1
81	5138	5138	36585	31447	5138	0	0.6	1000	0.19	7.754	15.669	0.5	M3-1
84	623	623	9730	9107	623	0	0.6	1000	0.19	7.754	15.669	0.5	M3-1
87	478	478	6670	6192	478	0	0.6	1000	0.19	7.754	15.669	0.5	M3-1
90	305	305	2278	1973	305	0	0.6	1000	0.19	7.754	15.669	0.5	M3-1
12	0	0	0	0	0	0	0.6	1000	0.15	8.119	13.739	0.5	M3-1
24	19	19	528	509	20	1	0.6	1000	0.15	8.119	13.739	0.5	M3-1
27	1012	1012	3403	2391	1012	0	0.6	1000	0.15	8.119	13.739	0.5	M3-1
30	2244	2244	20706	18462	2266	22	0.6	1000	0.15	8.119	13.739	0.5	M3-1
33	14843	14843	188191	173348	14847	4	0.6	1000	0.15	8.119	13.739	0.5	M3-1
36	7242680	7242680	9894576	2651896	7242685	5	0.6	1000	0.15	8.119	13.739	0.5	M3-1
39	263403	263445	2729616	2466171	263403	0	0.6	1000	0.15	8.119	13.739	0.5	M3-1
42	35768	35878	2158003	2122125	35901	133	0.6	1000	0.15	8.119	13.739	0.5	M3-1
45	53512	56285	3736011	3679726	53513	1	0.6	1000	0.15	8.119	13.739	0.5	M3-1
48	727790	728177	10776403	10048226	727828	38	0.6	1000	0.15	8.119	13.739	0.5	M3-1
51	440008	443478	10131751	9688273	440012	4	0.6	1000	0.15	8.119	13.739	0.5	M3-1
54	101971	102378	5519503	5417125	102035	64	0.6	1000	0.15	8.119	13.739	0.5	M3-1
57	99465	99788	4837605	4737817	99815	350	0.6	1000	0.15	8.119	13.739	0.5	M3-1
59	0	0	0	0	0	0	0.6	1000	0.15	8.119	13.739	0.5	M3-1
60	220994	221616	3573801	3352185	221035	41	0.6	1000	0.15	8.119	13.739	0.5	M3-1
62	0	0	0	0	0	0	0.6	1000	0.15	8.119	13.739	0.5	M3-1
63	575585	576491	9748320	9171829	575588	3	0.6	1000	0.15	8.119	13.739	0.5	M3-1
64	0	0	0	0	0	0	0.6	1000	0.15	8.119	13.739	0.5	M3-1
66	293121	293128	2492028	2198900	293121	0	0.6	1000	0.15	8.119	13.739	0.5	M3-1
68	10	10	15	5	10	0	0.6	1000	0.15	8.119	13.739	0.5	M3-1
69	359718	359725	4045590	3685865	359729	11	0.6	1000	0.15	8.119	13.739	0.5	M3-1
72	74814	75317	1553203	1477886	74814	0	0.6	1000	0.15	8.119	13.739	0.5	M3-1
75	18352	18352	328455	310103	18354	2	0.6	1000	0.15	8.119	13.739	0.5	M3-1
76	0	0	0	0	0	0	0.6	1000	0.15	8.119	13.739	0.5	M3-1
78	132572	132572	773146	640574	132572	0	0.6	1000	0.15	8.119	13.739	0.5	M3-1
81	5138	5138	36585	31447	5138	0	0.6	1000	0.15	8.119	13.739	0.5	M3-1
84	623	623	9730	9107	623	0	0.6	1000	0.15	8.119	13.739	0.5	M3-1
87	478	478	6670	6192	478	0	0.6	1000	0.15	8.119	13.739	0.5	M3-1
90	294	305	2278	1973	294	0	0.6	1000	0.15	8.119	13.739	0.5	M3-1
12	0	0	0	0	0	0	0.6	1000	0.11	9.521	13.391	0.5	M3-1
24	19	19	528	509	20	1	0.6	1000	0.11	9.521	13.391	0.5	M3-1
27	1012	1012	3403	2391	1012	0	0.6	1000	0.11	9.521	13.391	0.5	M3-1
30	2244	2244	20706	18462	2266	22	0.6	1000	0.11	9.521	13.391	0.5	M3-1
33	14453	14843	188191	173348	14453	0	0.6	1000	0.11	9.521	13.391	0.5	M3-1
36	7238867	7242680	9894576	2651896	7238870	3	0.6	1000	0.11	9.521	13.391	0.5	M3-1
39	263400	263445	2729616	2466171	263400	0	0.6	1000	0.11	9.521	13.391	0.5	M3-1
42	35646	35878	2158003	2122125	35646	0	0.6	1000	0.11	9.521	13.391	0.5	M3-1
45	52036	56285	3736011	3679726	52037	1	0.6	1000	0.11	9.521	13.391	0.5	M3-1
48	727753	728177	10776403	10048226	727763	10	0.6	1000	0.11	9.521	13.391	0.5	M3-1
51	439575	443478	10131751	9688273	439575	0	0.6	1000	0.11	9.521	13.391	0.5	M3-1
54	101254	102378	5519503	5417125	101258	4	0.6	1000	0.11	9.521	13.391	0.5	M3-1
57	99428	99788	4837605	4737817	99719	291	0.6	1000	0.11	9.521	13.391	0.5	M3-1
59	0	0	0	0	0	0	0.6	1000	0.11	9.521	13.391	0.5	M3-1
60	220898	221616	3573801	3352185	220937	39	0.6	1000	0.11	9.521	13.391	0.5	M3-1
62	0	0	0	0	0	0	0.6	1000	0.11	9.521	13.391	0.5	M3-1
63	575489	576491	9748320	9171829	575489	0	0.6	1000	0.11	9.521	13.391	0.5	M3-1
64	0	0	0	0	0	0	0.6	1000	0.11	9.521	13.391	0.5	M3-1
66	293041	293128	2492028	2198900	293041	0	0.6	1000	0.11	9.521	13.391	0.5	M3-1
68	10	10	15	5	10	0	0.6	1000	0.11	9.521	13.391	0.5	M3-1
69	359634	359725	4045590	3685865	359634	0	0.6	1000	0.11	9.521	13.391	0.5	M3-1
